query,match,score,jacc_score
chất điều chỉnh độ độ acid,chất điều chỉnh độ,32.588493,0.8
chất điều chỉnh độ độ acid,blend baking powder b201 chất điều chỉnh độ acid,32.28857,1.0
chất điều chỉnh độ độ acid,chất điều chỉnh asifier hix độ acid,32.20602,1.0
chất điều chỉnh độ độ acid,chất điều chỉnh độ axit,31.039576,0.8
bột ớt đỏ nghiền,bột ớt đỏ,18.111624,0.75
thịt cá trắng,thịt cá trắng đã qua sơ chế,16.917488,1.0
hương vị nướng tổng hợp,hương nướng tổng hợp,21.648346,0.8
hương vị nướng tổng hợp,hương thịt nướng tổng hợp,20.682291,0.8
hương vị nướng tổng hợp,hương vị tổng hợp,16.726439,0.8
hương vị nướng tổng hợp,hương vị xông khói tổng hợp,15.031546,0.8
bột hương thịt tổng hợp,hương thịt tổng hợp,19.588406,0.8
bột hương thịt tổng hợp,hương liệu thịt tổng hợp,17.454075,0.8
bột hương thịt tổng hợp,hương thịt tổng hợp dùng cho thực phẩm,16.762846,0.8
bột hương thịt tổng hợp,hương thịt bò tổng hợp,16.236929,0.8
bột hương thịt tổng hợp,hương thịt mặn tổng hợp,16.236929,0.8
bột hương thịt tổng hợp,hương thịt nướng tổng hợp,16.236929,0.8
bột hương thịt tổng hợp,hương thịt heo tổng hợp,16.236929,0.8
bột hương thịt tổng hợp,bột hương gà tổng hợp,14.491489,0.8
bột hương thịt tổng hợp,bột hương tỏi tổng hợp,14.491489,0.8
sản phẩm này không chứa bất kỹ gelatin lợn hay các thành phân từ lợn,sản phẩm này không chứa bất kỳ gelatin lợn hay các thành phần từ lợn,76.47121,0.8571428571428571
sản phẩm này không chứa bất kỹ gelatin lợn hay các thành phân từ lợn,sản phẩm không chứa bất kỳ gelatin lợn hay các thành phần từ lợn,67.056015,0.7857142857142857
đứa,có chứa đứa,10.275317,1.0
muối mè,muối sản phẩm có chứa mè,10.429588,1.0
bột mì lúa cứng semolina,bột lúa mì cứng semolina,30.187738,1.0
bột mì lúa cứng semolina,lúa mì cứng semolina,29.117691,0.8
bột mì lúa cứng semolina,bột lúa mì cứng,20.895899,0.8
bột mì lúa cứng semolina,bột hạt lúa mì cứng,19.531063,0.8
gan,gan heo,10.633108,1.0
gan,gan gà,10.633108,1.0
hương liệu hải sản tự nhiên,hương hải sản tự nhiên,27.707678,0.8333333333333334
đạm,đạm whey,7.128066,1.0
đạm,đạm sữa,7.128066,1.0
đạm,đạm đậu,7.128066,1.0
đạm,chất đạm,7.128066,1.0
đạm,đạm đậu nành,6.5925336,1.0
đạm,đạm thực vật,6.5925336,1.0
đạm,đạm thịt heo,6.5925336,1.0
đạm,đạm từ sữa,6.5925336,1.0
đạm,đạm lúa mì,6.5925336,1.0
xem thông tin trên bao bì sản xuất,xem thông tin trên bao bì sản phẩm,61.905254,0.875
nước ép hoa quả cô đặc,nước ép quả cô đặc,29.96109,0.8333333333333334
nước ép hoa quả cô đặc,nước ép quả mâm xôi cô đặc,24.487963,0.8333333333333334
bột cay,bột ớt cay,10.803992,1.0
bột cay,bột gia vị cay,10.049009,1.0
bột cay,bột gia vị thơm cay,9.392649,1.0
bột cay,bột gia vị ngọt cay,9.392649,1.0
bột hạt tiêu đen,hạt tiêu đen,21.344763,0.75
bột hạt tiêu đen,bột tiêu đen,17.955349,0.75
bột hạt tiêu đen,tiêu đen hạt nguyên chất,17.415005,0.75
bột lúa mạch dẻo,bột lúa mạch,16.799883,0.75
bột lúa mạch dẻo,bột lúa mạch đen,15.949476,0.75
bột lúa mạch dẻo,bột malt từ lúa mạch,13.889843,0.75
cream dừa,nước cream dừa,17.102343,1.0
hưởng trái cây giống tự nhiên,hương trái cây giống tự nhiên,30.634253,0.8333333333333334
hưởng trái cây giống tự nhiên,hương vị trái cây giống tự nhiên,29.575808,0.8333333333333334
hưởng trái cây giống tự nhiên,hương trái cây tổng hợp giống tự nhiên,24.901646,0.8333333333333334
hương dừa giống tự nhiên dùng cho thực phẩm,hương giống tự nhiên dùng cho thực phẩm,40.283737,0.8888888888888888
hương dừa giống tự nhiên dùng cho thực phẩm,giống tự nhiên dùng cho thực phẩm,39.193882,0.7777777777777778
hương dừa giống tự nhiên dùng cho thực phẩm,hương liệu giống tự nhiên dùng cho thực phẩm,38.977425,0.8888888888888888
hương dừa giống tự nhiên dùng cho thực phẩm,hương dâu giống tự nhiên dùng cho thực phẩm,38.977425,0.8888888888888888
hương dừa giống tự nhiên dùng cho thực phẩm,hương nho giống tự nhiên dùng cho thực phẩm,38.977425,0.8888888888888888
hương dừa giống tự nhiên dùng cho thực phẩm,hương cam giống tự nhiên dùng cho thực phẩm,38.977425,0.8888888888888888
hương dừa giống tự nhiên dùng cho thực phẩm,hương sôcôla giống tự nhiên dùng cho thực phẩm,38.977425,0.8888888888888888
hương dừa giống tự nhiên dùng cho thực phẩm,hương tự nhiên dùng cho thực phẩm,34.58752,0.7777777777777778
hương dừa giống tự nhiên dùng cho thực phẩm,hương liệu tự nhiên dùng cho thực phẩm,33.391975,0.7777777777777778
có chứa địa sữa,có chứa sữa,13.9910145,0.75
có chứa địa sữa,có chứa đạm sữa,13.144635,0.75
có chứa địa sữa,có thể có chứa sữa,12.968324,0.75
có chứa địa sữa,sản phẩm có chứa sữa,12.398256,0.75
có chứa địa sữa,nguyên liệu có chứa sữa,12.398256,0.75
có chứa địa sữa,thành phần có chứa sữa,12.398256,0.75
có chứa địa sữa,có chứa sữa contain milk,12.398256,0.75
có chứa địa sữa,có chứa sữa đậu nành,12.398256,0.75
có chứa địa sữa,có thể chứa sữa,12.022864,0.75
phomai,bột phomai,10.633108,1.0
phomai,phomai mozzarella,10.633108,1.0
hương tự nhiên giống tự nhiên,hương giống tự nhiên,28.292189,1.0
hương tự nhiên giống tự nhiên,hương liệu giống tự nhiên,26.923798,1.0
hương tự nhiên giống tự nhiên,hương vani giống tự nhiên,26.923798,1.0
hương tự nhiên giống tự nhiên,hương chanh giống tự nhiên,26.923798,1.0
hương tự nhiên giống tự nhiên,hương dâu giống tự nhiên,26.923798,1.0
hương tự nhiên giống tự nhiên,hương thịt giống tự nhiên,26.923798,1.0
hương tự nhiên giống tự nhiên,hương cam giống tự nhiên,26.923798,1.0
hương tự nhiên giống tự nhiên,hương bò giống tự nhiên,26.923798,1.0
hương tự nhiên giống tự nhiên,hương rau giống tự nhiên,26.923798,1.0
gelatin bò,gelatin halal bò,13.939321,1.0
dầu hương vị trà xanh,dầu hương trà xanh,22.18897,0.8
nước ép cô đặc từ trái cây,từ nước ép trái cây cô đặc,34.141304,1.0
nước ép cô đặc từ trái cây,nước ép trái cây cô đặc,32.27913,0.8571428571428571
nước ép cô đặc từ trái cây,tất cả từ nước ép trái cây cô đặc,31.120256,1.0
nước ép cô đặc từ trái cây,nước ép trái cây hỗn hợp cô đặc,29.340452,0.8571428571428571
chè búp sao,nguyên liệu là chè búp sao khô sơ chế của các vùng chè đặc sản như tân cương,21.861633,1.0
hương thực phẩm tổng hợp hương vani,hương thực phẩm tổng hợp,26.001823,0.8333333333333334
hương thực phẩm tổng hợp hương vani,hương vani tổng hợp dùng cho thực phẩm,25.681133,1.0
hương thực phẩm tổng hợp hương vani,lggtm hương vani tổng hợp dùng cho thực phẩm,24.534925,1.0
hương thực phẩm tổng hợp hương vani,hương liệu thực phẩm tổng hợp,23.5823,0.8333333333333334
hương thực phẩm tổng hợp hương vani,hương tổng hợp dùng trong thực phẩm,20.186663,0.8333333333333334
hương thực phẩm tổng hợp hương vani,hương tổng hợp dùng cho thực phẩm,20.186663,0.8333333333333334
hương thực phẩm tổng hợp hương vani,huong vani tổng hợp dùng cho thực phẩm,20.034868,0.8333333333333334
hương vải nhân tạo,hương nhân tạo,15.761561,0.75
hương vải nhân tạo,hương liệu nhân tạo,14.843182,0.75
hương vải nhân tạo,hương vani nhân tạo,14.843182,0.75
hương vải nhân tạo,hương vị nhân tạo,14.843182,0.75
hương vải nhân tạo,hương nho nhân tạo,14.843182,0.75
hương vải nhân tạo,hương dâu nhân tạo,14.843182,0.75
hương vải nhân tạo,hương chanh nhân tạo,14.843182,0.75
hương vải nhân tạo,hương xoài nhân tạo,14.843182,0.75
hương vải nhân tạo,hương cua nhân tạo,14.843182,0.75
hương sôcôla đen tổng hợp,hương sôcôla tổng hợp,19.439709,0.8
hương sôcôla đen tổng hợp,hương sôcôla đắng tổng hợp,18.367851,0.8
hương sôcôla đen tổng hợp,hương sôcôla tổng hợp dùng cho thực phẩm,15.779093,0.8
nấm sấy,nấm mèo sấy,12.287807,1.0
nấm sấy,nấm tuyết sấy,12.287807,1.0
nấm sấy,nấm tuyết sấy thăng hoa,10.682631,1.0
bột chiết xuất nấm hương,chiết xuất nấm hương,22.709105,0.8
bột chiết xuất nấm hương,bột chiết xuất nấm men,20.610313,0.8
bột chiết xuất nấm hương,bột nấm chiết xuất,18.564901,0.8
bột chiết xuất nấm hương,chiết xuất nấm men dạng bột,18.406376,0.8
dầu mè sản phẩm chứa các nguyên liệu có nguồn gốc từ lúa mì,sản phẩm chứa các nguyên liệu có nguồn gốc từ lúa mì,61.930157,0.8571428571428571
dầu mè sản phẩm chứa các nguyên liệu có nguồn gốc từ lúa mì,sản phẩm chứa các nguyên liệu có nguồn gốc từ lúa mạch,56.500835,0.7857142857142857
dầu mè sản phẩm chứa các nguyên liệu có nguồn gốc từ lúa mì,sản phẩm chứa nguyên liệu có nguồn gốc từ lúa mì,55.31584,0.7857142857142857
dầu mè sản phẩm chứa các nguyên liệu có nguồn gốc từ lúa mì,chất tạo mau erythrosin tổng hợp sản phẩm chứa các nguyên liệu có nguồn gốc từ lúa mì,53.13651,0.8571428571428571
hương nướng tổng hợp,hương thịt nướng tổng hợp,20.682291,1.0
hương nướng tổng hợp,hương vị nướng tổng hợp,20.682291,1.0
hương nướng tổng hợp,hương tổng hợp,12.247448,0.75
hương nướng tổng hợp,hỗn hợp hương tổng hợp,11.922316,0.75
hương nướng tổng hợp,hương năm hương tổng hợp,11.775769,0.75
hương nướng tổng hợp,hương nấm hương tổng hợp,11.775769,0.75
hương nướng tổng hợp,hương hương thảo tổng hợp,11.775769,0.75
hương nướng tổng hợp,hương liệu tổng hợp,11.521962,0.75
hương nướng tổng hợp,hương vani tổng hợp,11.521962,0.75
sô t ca chua,sô t ca chua cô đă c,30.832373,1.0
hương phô mai tự nhiên,hương phô mai giống tự nhiên,24.771357,1.0
có chứa sulfit,sản phẩm có chứa sulfit,18.1559,1.0
có chứa sulfit,có sử dụng nguyên liệu chứa sulfit,14.706228,1.0
chiết xuất trái dành danh,chiết xuất trái dành dành,27.930851,0.8
chiết xuất trái dành danh,chiết xuất trái dành dành súp,26.895546,0.8
nước ép quất,nước ép việt quất,17.90161,1.0
nước ép quất,nước ép nam việt quất,16.851107,1.0
nước ép quất,nước ép việt quất cô đặc,15.920221,1.0
thịt heo nạc,thịt heo nạc xay,22.039646,1.0
thịt heo nạc,thịt nạc heo,19.71587,1.0
thịt heo nạc,thịt nạc lưng heo,18.338123,1.0
thịt heo nạc,thịt nạc đùi heo,18.338123,1.0
nacl,muối nacl,10.633108,1.0
nacl,chất điện giải nacl,9.147025,1.0
hương nho giống tự nhiên,hương nho giống tự nhiên dùng cho thực phẩm,24.939594,1.0
hương nho giống tự nhiên,hương tự nhiên giống tự nhiên,19.926954,0.8
hương nho giống tự nhiên,hương giống tự nhiên,19.556717,0.8
hương nho giống tự nhiên,hương nho tự nhiên,18.938553,0.8
hương nho giống tự nhiên,hương liệu giống tự nhiên,18.648832,0.8
hương nho giống tự nhiên,hương vani giống tự nhiên,18.648832,0.8
hương nho giống tự nhiên,hương chanh giống tự nhiên,18.648832,0.8
hương nho giống tự nhiên,hương dâu giống tự nhiên,18.648832,0.8
hương nho giống tự nhiên,hương thịt giống tự nhiên,18.648832,0.8
hoàn nguyên,sữa bột hoàn nguyên,13.9400215,1.0
hoàn nguyên,hỗn hợp sữa hoàn nguyên,13.237643,1.0
hoàn nguyên,nước cam ép hoàn nguyên,13.237643,1.0
hoàn nguyên,nước ép táo hoàn nguyên,13.237643,1.0
hoàn nguyên,nước ép tạo hoàn nguyên,13.237643,1.0
hoàn nguyên,nước ép dâu hoàn nguyên,13.237643,1.0
hoàn nguyên,sữa hoàn nguyên từ sữa bột,12.605274,1.0
hoàn nguyên,nước cam hoàn nguyên từ nước cam cô đặc,11.034451,1.0
dầu dừa hyđrô hóa,dầu dừa hydro hóa,16.440582,0.75
dầu dừa hyđrô hóa,dầu dừa hydrô hóa,16.440582,0.75
dầu dừa hyđrô hóa,dầu dừa đã hydro hóa,15.489328,0.75
dầu dừa hyđrô hóa,dầu dừa chúa chất chống oxy hóa tocopherol,13.212127,0.75
bột chiết xuất quất,bột chiết xuất bò,13.730302,0.75
bột chiết xuất quất,bột chiết xuất mực,13.730302,0.75
bột chiết xuất quất,bột chiết xuất hầu,13.730302,0.75
bột chiết xuất quất,bột chiết xuất chanh,13.730302,0.75
bột chiết xuất quất,bột chiết xuất gà,13.730302,0.75
bột chiết xuất quất,bột chiết xuất dâu,13.730302,0.75
bột chiết xuất quất,bột chiết xuất hến,13.730302,0.75
bột chiết xuất quất,bột chiết xuất nấm men,13.093293,0.75
bột chiết xuất quất,bột chiết xuất sườn heo,13.093293,0.75
màu thực phẩm sunset yellow,màu thực phẩm tổng hợp sunset yellow,29.321129,1.0
chiết xuất thịt dê,chiết xuất từ thịt dê,23.482386,1.0
chiết xuất thịt dê,chiết xuất thịt,16.902897,0.75
chiết xuất thịt dê,chiết xuất thịt bò,16.088505,0.75
chiết xuất thịt dê,chiết xuất thịt gà,16.088505,0.75
chiết xuất thịt dê,chiết xuất thịt heo,16.088505,0.75
chiết xuất thịt dê,dịch chiết xuất thịt bò,15.355667,0.75
chiết xuất thịt dê,bột chiết xuất thịt heo,15.355667,0.75
chiết xuất thịt dê,bột chiết xuất thịt bò,15.355667,0.75
chiết xuất thịt dê,chiết xuất từ thịt,14.331266,0.75
hương quất tự nhiên,hương việt quất tự nhiên,20.806938,1.0
hương quất tự nhiên,việt quất tự nhiên,18.770525,0.75
hương quất tự nhiên,hương việt quất giống tự nhiên,16.696335,1.0
hương quất tự nhiên,hương tự nhiên giống tự nhiên,12.606762,0.75
hương quất tự nhiên,hương tự nhiên,12.495657,0.75
hương quất tự nhiên,hương giống hương tự nhiên,11.988817,0.75
hương quất tự nhiên,hương liệu tự nhiên,11.751296,0.75
hương quất tự nhiên,hương giống tự nhiên,11.751296,0.75
hương quất tự nhiên,hương chanh tự nhiên,11.751296,0.75
việt quất tự nhiên,hương việt quất tự nhiên,27.789623,1.0
việt quất tự nhiên,hương việt quất giống tự nhiên,22.45295,1.0
việt quất tự nhiên,hương quất tự nhiên,18.770525,0.75
sô cô la nhân kem,kem sô cô la hạt phỉ,25.64706,0.8
bột thịt cá hồi,thịt cá hồi,21.300724,0.75
mứt dâu nam việt quất,mứt nam việt quất,35.600285,0.8
từ gạo nguyên chất,được sản xuất từ bột gạo nguyên chất,17.513445,1.0
từ gạo nguyên chất,gạo tẻ nguyên chất,14.49921,0.75
từ gạo nguyên chất,dầu gạo lứt nguyên chất,13.684183,0.75
từ gạo nguyên chất,yến mạch nguyên chất nhập từ usa,11.233593,0.75
từ gạo nguyên chất,yến mạch nguyên chất nhập khẩu từ úc,10.706216,0.75
trên,tính trên,7.611816,1.0
trên,xem trên bao bì,6.5479884,1.0
trên,xem trên nhãn sản phẩm,6.120301,1.0
trên,cá cơm phú quốc trên,6.120301,1.0
trên,lượng trung bình tính trên,6.120301,1.0
trên,được sản xuất trên cùng thiết bị,5.4131703,1.0
trên,xem thông tin trên bao bì sản phẩm,5.117534,1.0
trên,xem thông tin trên bao bì sản xuất,5.117534,1.0
trên,được sản xuất trên các thiết bị cùng chế biến,4.613597,1.0
chất bảo quán,không sử dụng chất bảo quán,21.082603,1.0
nước hầm xương gà,nước hầm xương,22.738205,0.75
nước hầm xương gà,nước hầm xương heo,21.60056,0.75
nước hầm xương gà,nước hầm xương cá hồi,20.579805,0.75
nước hầm xương gà,nước hầm gà,18.856586,0.75
nước hầm xương gà,nước cốt xương hầm,17.90666,0.75
nước hầm xương gà,nước cốt thịt gà hầm,15.413241,0.75
thịt heo tươi sống,thịt heo tươi,20.756908,0.75
hạt chia tự nhiên,hương hạt phỉ tự nhiên,12.4298725,0.75
hạt chia tự nhiên,hương hạt sen giống tự nhiên,11.762569,0.75
hương bạc hà dâu giống tự nhiên,hương bạc hà giống tự nhiên,32.929554,0.8571428571428571
hương bạc hà dâu giống tự nhiên,hương bạc hà chanh giống tự nhiên,31.566982,0.8571428571428571
hương bạc hà dâu giống tự nhiên,hương bạc hà blueberry giống tự nhiên,31.566982,0.8571428571428571
hương bạc hà dâu giống tự nhiên,hương giống tự nhiên bạc hà,31.551235,0.8571428571428571
hương bạc hà dâu giống tự nhiên,hương liệu bạc hà giống tự nhiên,30.157122,0.8571428571428571
vị phở,gia vị phở,14.518117,1.0
vị phở,bột gia vị phở,13.64929,1.0
chất ổn định lumen,chất ổn định,21.328568,0.75
chất ổn định lumen,chất ổn định e420_ii,20.241682,0.75
chất ổn định lumen,chất ổn định màu,20.241682,0.75
chất ổn định lumen,nước chất ổn định,20.241682,0.75
chất ổn định lumen,chất ổn định dextrin,20.241682,0.75
chất ổn định lumen,chất ổn định sirô,20.241682,0.75
chất ổn định lumen,chất ổn định monoglyceride,20.241682,0.75
chất ổn định lumen,hỗn hợp chất ổn định,19.26781,0.75
chất ổn định lumen,có chứa chất ổn định,19.26781,0.75
được tinh chế từ bột bắp,bột năng được tinh chế từ củ khoai mì,24.870462,0.8333333333333334
không chứa gluten,sản phẩm không chứa gluten,18.868326,1.0
dầu cọ olein tinh luyện,dầu olein cọ tinh luyện,28.822718,1.0
dầu cọ olein tinh luyện,dầu olein tinh luyện,27.739021,0.8
dầu cọ olein tinh luyện,dầu cọ tinh luyện,24.11125,0.8
dầu cọ olein tinh luyện,dầu cọ tinh luyện đã hydro hóa,20.560635,0.8
hương hạt phỉ tự nhiên,hương hạt sen giống tự nhiên,15.323216,0.8
đường dextrose monohydrate,đường dextrose monohydrate chất điều chỉnh độ axit,21.695852,1.0
acesulfame,acesulfame k,9.552878,1.0
acesulfame,acesulfame kali,9.552878,1.0
acesulfame,acesulfame potassium,9.552878,1.0
acesulfame,acesulfame kai,9.552878,1.0
acesulfame,chất tạo ngọt acesulfame potassium tổng hợp,6.793564,1.0
acesulfame,chất tạo ngọt tổng hợp acesulfame kali,6.793564,1.0
củ nghệ,bột củ nghệ,16.400103,1.0
củ nghệ,màu củ nghệ sốt rabokki,14.614618,1.0
hoặc trên dây chuyền chế biến các sản phẩm có thành phần gây dị ứng như hải sản,hoặc trên dây chuyền chế biến các sản phẩm có thành phần gây dị ứng như,97.567444,0.9411764705882353
thành phần có chứa lúa mi,sản phẩm có thành phần chứa lúa mì,22.169382,0.8333333333333334
thành phần có chứa lúa mi,sản phẩm có chứa thành phần từ lúa mì,21.15652,0.8333333333333334
thành phần có chứa lúa mi,sản phẩm có chứa các thành phần dị ứng lúa mì,19.433132,0.8333333333333334
tinh cốt cá,tinh cốt cá cơm,18.997875,1.0
tinh cốt cá,nước mắm từ tinh cốt cá,17.371077,1.0
tinh cốt cá,tinh cốt nước mắm cá cơm,14.891236,1.0
tinh cốt cá,tinh cốt nước mắm cá cơm phú quốc,13.4474535,1.0
lait entier,lait entier en poudre,19.946362,1.0
lait entier,poudre de lait entier,19.946362,1.0
tinh cốt nước mắm cá cơm phú quốc,nước mắm cá cơm phú quốc,45.987614,0.75
tinh cốt nước mắm cá cơm phú quốc,tinh cốt nước mắm cá cơm,40.2612,0.75
cà phê hòa,cà phê hòa tan,22.394247,1.0
cà phê hòa,bột cà phê hòa tan,21.357273,1.0
cà phê hòa,cà phê hòa tan từ,21.357273,1.0
cà phê hòa,cà phê hòa tan robusta,21.357273,1.0
cà phê hòa,hỗn hợp cà phê hòa tan,20.419186,1.0
cà phê hòa,cà phê hòa tan trong thành phần là nguyên bản,17.406445,1.0
trái nam việt quất,nam việt quất,29.265535,0.75
trái nam việt quất,mứt nam việt quất,27.903688,0.75
trái nam việt quất,nam việt quất khô,27.903688,0.75
trái nam việt quất,mứt dâu nam việt quất,26.67388,0.75
trái nam việt quất,nước ép nam việt quất,26.67388,0.75
chiết xuất dầu hào,chiết xuất hào,18.518116,0.75
chiết xuất dầu hào,chiết xuất hào nguyên chất,16.352749,0.75
chiết xuất dầu hào,chiết xuất dầu olive nguyên chất,14.253908,0.75
chiết xuất dầu hào,chiết xuất tỉnh dầu ớt cay,12.354002,0.75
đậu nành tách béo,bột đậu nành tách béo,25.924034,1.0
đậu nành tách béo,bột đậu nành đã tách béo,22.09039,1.0
huong vani tổng hợp dùng cho thực phẩm,hương vani tổng hợp dùng cho thực phẩm,39.590843,0.875
huong vani tổng hợp dùng cho thực phẩm,lggtm hương vani tổng hợp dùng cho thực phẩm,38.359276,0.875
huong vani tổng hợp dùng cho thực phẩm,tổng hợp dùng cho thực phẩm,32.90996,0.75
huong vani tổng hợp dùng cho thực phẩm,hương tổng hợp dùng cho thực phẩm,31.780642,0.75
huong vani tổng hợp dùng cho thực phẩm,hương liệu tổng hợp dùng cho thực phẩm,30.730436,0.75
huong vani tổng hợp dùng cho thực phẩm,hương cam tổng hợp dùng cho thực phẩm,30.730436,0.75
huong vani tổng hợp dùng cho thực phẩm,hương dâu tổng hợp dùng cho thực phẩm,30.730436,0.75
huong vani tổng hợp dùng cho thực phẩm,hương bò tổng hợp dùng cho thực phẩm,30.730436,0.75
huong vani tổng hợp dùng cho thực phẩm,hương sôcôla tổng hợp dùng cho thực phẩm,30.730436,0.75
sản phẩm có chứa các thành phần dị ứng lúa mì,sản phẩm có chứa các thành phần dị ứng,51.787735,0.8181818181818182
sản phẩm có chứa các thành phần dị ứng lúa mì,sản phẩm có chứa các thành phần dị ứng sau,50.195038,0.8181818181818182
sản phẩm có chứa các thành phần dị ứng lúa mì,sản phẩm này sử dụng nguyên liệu chứa các thành phần có thể gây dị ứng,34.23747,0.8181818181818182
chất điều chỉnh đọ axit,chất điều chỉnh axit,23.92548,0.8
chất điều chỉnh đọ axit,chất điều chỉnh độ axit,22.664831,0.8
chất điều chỉnh đọ axit,gelatin chất điều chỉnh độ axit,21.538223,0.8
chất điều chỉnh đọ axit,đường chất điều chỉnh độ axit,21.538223,0.8
chất điều chỉnh đọ axit,chất điều chỉnh độ chua axit citric,20.524498,0.8
chất điều chỉnh đọ axit,đường dextrose monohydrate chất điều chỉnh độ axit,19.606834,0.8
chất tạo hương vani tổng hợp,chất tạo hương caramel tổng hợp,20.205608,0.8333333333333334
chất tạo hương vani tổng hợp,chất tạo hương tổng hợp dùng trong thực phẩm,17.82612,0.8333333333333334
ớt tươi lên men,trà đen được ủ lên men tươi,16.167814,0.75
hương chuối tổng hợp dùng cho thực phẩm,hương tổng hợp dùng cho thực phẩm,34.2738,0.875
hương chuối tổng hợp dùng cho thực phẩm,hương liệu tổng hợp dùng cho thực phẩm,33.087433,0.875
hương chuối tổng hợp dùng cho thực phẩm,hương vani tổng hợp dùng cho thực phẩm,33.087433,0.875
hương chuối tổng hợp dùng cho thực phẩm,hương cam tổng hợp dùng cho thực phẩm,33.087433,0.875
hương chuối tổng hợp dùng cho thực phẩm,hương dâu tổng hợp dùng cho thực phẩm,33.087433,0.875
hương chuối tổng hợp dùng cho thực phẩm,hương bò tổng hợp dùng cho thực phẩm,33.087433,0.875
hương chuối tổng hợp dùng cho thực phẩm,hương sôcôla tổng hợp dùng cho thực phẩm,33.087433,0.875
hương chuối tổng hợp dùng cho thực phẩm,hương thịt tổng hợp dùng cho thực phẩm,33.087433,0.875
hương chuối tổng hợp dùng cho thực phẩm,hương nho tổng hợp dùng cho thực phẩm,33.087433,0.875
nước trái cây chuối,nước trái cây,20.134134,0.75
nước trái cây chuối,nước ép trái cây,17.396423,0.75
nước trái cây chuối,nước trái cây nhiệt đới cô đặc,16.726694,0.75
nước trái cây chuối,nước ép trái cây cô đặc,15.564987,0.75
nước trái cây chuối,nước ép trái cây nguyên chất,15.564987,0.75
nước trái cây chuối,nước ép trái cây hỗn hợp,15.564987,0.75
nước trái cây chuối,từ nước ép trái cây cô đặc,14.791075,0.75
nước trái cây chuối,nước ép cô đặc từ trái cây,14.791075,0.75
bột xương,bột xương heo chiết xuất,10.145817,1.0
bột xương,bột hương xương hầm,9.923845,1.0
bột xương,bột chiết xuất xương ống,9.275661,1.0
gạo lên men,gạo lên men tự nhiên,20.354528,1.0
gạo lên men,bột gạo đỏ lên men,17.956705,1.0
chất tạo màu tổng hợp caramen nhóm ii,chất tạo màu tổng hợp caramen nhóm ii caramien amoni,43.161366,1.0
chất tạo màu tổng hợp caramen nhóm ii,chất tạo màu tổng hợp caramen nhóm iii,36.633327,0.875
chất tạo màu tổng hợp caramen nhóm ii,chất tạo màu caramen nhóm iii tổng hợp,31.42683,0.875
chất tạo màu tổng hợp caramen nhóm ii,chất tạo màu caramen nhóm iv tổng hợp súp,30.134895,0.875
nguyên chất,caramen nguyên chất,9.596875,1.0
nguyên chất,cacao nguyên chất,9.596875,1.0
nguyên chất,quế nguyên chất,9.596875,1.0
nguyên chất,sữa nguyên chất,9.596875,1.0
nguyên chất,sữa bột nguyên chất,9.080768,1.0
nguyên chất,bột sữa nguyên chất,9.080768,1.0
nguyên chất,yến mạch nguyên chất,9.080768,1.0
nguyên chất,sữa tươi nguyên chất,9.080768,1.0
nguyên chất,dầu oliu nguyên chất,9.080768,1.0
whole wheat,whole wheat flour,19.191307,1.0
xirô fructose,xirô bắp giàu fructose,14.273682,1.0
xirô fructose,xirô ngô nồng độ fructose cao,12.523408,1.0
tương đậu nành lên men,đậu nành lên men,26.205969,0.8
tương đậu nành lên men,bột polysaccharide đậu nành lên men,24.08487,0.8
tương đậu nành lên men,chiết xuất đậu nành lên men tự nhiên,22.302843,0.8
tương đậu nành lên men,bột lên men từ đậu tương,21.21802,0.8
hương sôcôla đắng tổng hợp,hương sôcôla tổng hợp,19.439709,0.8
hương sôcôla đắng tổng hợp,hương sôcôla đen tổng hợp,18.367851,0.8
hương sôcôla đắng tổng hợp,hương sôcôla tổng hợp dùng cho thực phẩm,15.779093,0.8
hạt mùi,hạt rau mùi,13.054069,1.0
hạt mùi,hạt râu mùi,13.054069,1.0
chất điều chỉnh đỗ acid,chất điều chỉnh acid,23.220646,0.8
chất điều chỉnh đỗ acid,chất điều chỉnh độ acid,22.006033,0.8
chất điều chỉnh đỗ acid,chất điều chỉnh đô acid,22.006033,0.8
chất điều chỉnh đỗ acid,chất điều chỉnh độ acid acid malic,21.678118,0.8
chất điều chỉnh đỗ acid,chất điều chỉnh độ độ acid,20.919819,0.8
chất điều chỉnh đỗ acid,chất điều chỉnh độ e acid,20.919819,0.8
chất điều chỉnh đỗ acid,chứa chất điều chỉnh độ acid,20.919819,0.8
chất điều chỉnh đỗ acid,chất điều chỉnh asifier hix độ acid,19.941814,0.8
chiết xuất ớt paprika,chiết xuất paprika,17.77564,0.75
chiết xuất ớt paprika,chiết xuất ớt,17.765705,0.75
chiết xuất ớt paprika,hành chiết xuất ớt,16.891022,0.75
chiết xuất ớt paprika,chiết xuất từ ớt,15.133783,0.75
chiết xuất ớt paprika,bột màu chiết xuất ớt bột oleoresin,14.750626,0.75
chiết xuất ớt paprika,màu chiết xuất từ ớt,14.266446,0.75
chiết xuất ớt paprika,chiết xuất từ ớt bột,14.266446,0.75
chiết xuất ớt paprika,chiết xuất màu ớt tự nhiên,13.496083,0.75
protein sữa cô đặc,đạm sữa cô đặc,17.650257,0.75
protein sữa cô đặc,protein đậu nành cô đặc,16.9334,0.75
protein sữa cô đặc,protein cô đặc từ thịt,16.9334,0.75
