SKU,Product name,Source,ingredient,Net weight,Nutrition facts?,Serving per package,Serving size,Nutrition facts,
8859315530069,Bánh Kaew Lá Dứa 80G,amazon,"real coconut milk (50%), tapioca flour (31%), sugar (16%), black sesame (0.5%), salt (0.48%), pandanus flavour (0.02%)",80 g,Yes,,20 g,"Energy, 100 kcal, total fat, 4 g, Saturated fat, 3.5 g, trans fat, 0 g, cholesterol, 0 mg, sodium, 35 mg, total Carbohydrates, 15 g, Sugars, 5 g, Proteins, 0 g, dietary fiber, 0 g",#VALUE!
8859315510061,Bánh Kaew Truyền Thống 80G,"amazon,openfoodfacts","real coconut milk (50%), tapioca flour (31%), sugar (16%), black sesame (0.5%), salt (0.5%)",80 g,Yes,,20 g,"Energy, 99 kcal, protein, 0.6 g, total fat, 4.4 g, saturated, 3.7 g, total carbohydrate, 14 g, sugars, 4.7 g, sodium, 36 mg",#VALUE!
4037400433172,Kẹo Dẻo Chua Vitamin Wunderland Katjes 175G,openfoodfacts,"Zucker, Glukosesirup, modifizierte Stärke, 5% Fruchtsaft aus Fruchtsaftkonzentrat (4,8% Apfel, 0.2% Holunderbeere), Glukose-Fruktose-Sirup, Sauerungsmittel (Apfelsäure, Citronensäure, Milchsäure), Frucht- und Pflanzenkonzentrate (Saflor, Apfel, Rettich, Zitrone, Schwarze Johannisbeere), natürliche Aromen, Säureregulator. Calciumcarbonat, pflanzliches Öl, ganz gehärtet (Sonnenblume), Spirulinakonzentrat, Niacin (Nicotinsäureamid). Vitamin E (DL Tocopherylacetat), Pantothensäure (Calcium-D-pantothenat), Vitamin B6 (Pyridoxinhydrochlorid), Biotin (D-Biotin), Vitamin B12 (Cyanocobalamin).",175 g,Yes,,100 g,"Energie,  339 kcal, fett, 0.1 g, davon - gesattigte fettsauren, <0.1 g, kohlenhydrate, 82 g, davon - zucker, 59 g, salz, 0.04 g",#VALUE!
4037400433127,Kẹo Dẻo Trái Cây Vitamin Wunderland Katjes 175G,openfoodfacts,"Glukosesirup, Zucker, modifizierte Stärke, Glukose-Fruktose - Sirup, 5% Apfelsaft aus Apfelsaftkonzentrat, Säuerungsmittel (Citronensäure, Apfelsäure, Milchsäure), Frucht - und Pflanzenkon - zentrate (Schwarze Karotte, Saflor, Rotkohl, Rettich, Apfel, Zitrone, Schwarze Johannisbeere), natürliche Aromen, Spirulinakonzentrat, pflanzliches Ol (Sonnenblume), Uberzugsmittel: Bienenwachs, weiß und gelb, Niacin (Nicotinsäureamid), Vitamin E (DL-a-Tocopheryl - acetat), Pantothensäure (Calcium-D-pantothenat), Vitamin Be (Pyridoxinhydrochlorid), Biotin (D-Biotin), Vitamin B12 (Cyanocobalamin)",175g,Yes,,100 g,"Energie,  343 kcal, fett, 0.2 g, davon - gesattigte fettsauren, <0.1 g, kohlenhydrate, 84 g, davon - zucker, 58 g, salz, 0.03 g",#VALUE!
9556001027252,Bánh Socola KitKat Nestle 4F 35G,openfoodfacts,"sugar, cow's milk, wheat flour, cocoa butter, vegetable fat and oil, cocoa powder, stabilisers (sodium bicarbonate & cakium carbonate), salt, vanilin, gluten, soya",35 g,Yes,,17 g,"Energy, 89 kcal, fat, 4.8 g, Saturated fat, 3.7 g, Carbohydrates, 9.7 g, Sugars, 7.7 g, Proteins, 0.3 g, Salt, 0.035 g",#VALUE!
9556001198839,Bánh Xốp Phủ Socola Kitkat Chunky 38G,openfoodfacts,"Sugar Milk Solids (Cow's Milk), Cocoa Butter, Wheat Flour, Cocoa Mass, Vegetable Fat & Ol (Palm Kernet Paim, ilipe Shea) glucose syrup emulsifier (soy lecitin), Cocoa POwder, Stabilisers (Sodium Bicarbonate & Calcium Carbonate), Salt Vanillin",38 g,Yes,,12 g,"Energy, 63 kcal, fat, 3.48 g, Saturated fat, 0.972 g, Carbohydrates, 6.78 g, Sugars, 5.6 g, Proteins, 1.01 g, Salt, 0.023 g, Fiber, 0.072 g",#VALUE!
9556001227539,Sô-cô-la Trà Xanh Kitkat 35G,"amazon,openfoodfacts","PALM KERNEL, PALM AND VEGETABLE OILS, MODIFIED MILK INGREDIENTS, SUGAR, WHEAT FLOUR, MALTODEXTRIN, GREEN TEA POWDER, GLUCOSE SYRUP, SOY LECITHIN, GREEN TEA LEAVES, SALT, POLYGLYCEROL POLYRICINOLEATE, BAKING SODA, CALCIUM CARBONATE, PROTEASE, XYLANASE, NATURAL FLAVOURS",35 g,Yes,,100 g,"Energy, 526 kcal, protein, 6.2 g, total fat, 31.4 g, saturated fat, 18.6 g, trans fat, 0.4 g, carbohydrates, 54.7 g, sugars, 42.9 g, sodium, 88 mg",#VALUE!
9556001227560,Socola Kitkat Trà Xanh 17G,"amazon,openfoodfacts","PALM KERNEL, PALM AND VEGETABLE OILS, MODIFIED MILK INGREDIENTS, SUGAR, WHEAT FLOUR, MALTODEXTRIN, GREEN TEA POWDER, GLUCOSE SYRUP, SOY LECITHIN, GREEN TEA LEAVES, SALT, POLYGLYCEROL POLYRICINOLEATE, BAKING SODA, CALCIUM CARBONATE, PROTEASE, XYLANASE, NATURAL FLAVOURS",17 g,Yes,,17 g,"Energy, 92 kcal, fat, 5.3 g, Carbohydrates, 9.8 g, Sugars, 6.5 g, Proteins, 1 g, sodium, 16 mg",#VALUE!
4901551353842,Kẹo Đồ Chơi Sáng Tạo Làm Sushi Vui Vẻ 28.5G,openfoodfacts,砂糖、デキストリン、植物油脂、乳糖、でん粉、コー シラップ、還元水あめ、ゼラチン、発酵乳、濃縮ヨーグルト、乳たん白、 ぶどう 糖、加工デンプン、酸味料、炭酸カルシウム、香料、ゲル化剤(アルギン酸ナト リウム)、ソルビトール、 着色料(カラメル、 野菜色素、イカスミ色素、クチナシ、 紅麹、 紅花黄)、増粘多糖類、乳酸カルシウム、硫酸カルシウム、乳化剤、グリ セリン、ピロリン酸ナトリウム,28.5 g,Yes,,28.5 g,"Energy, 31 kcal, fat, 0.114 g, Carbohydrates, 7.7 g,  Proteins, 0.028 g, Salt, 0.023 g",#VALUE!
4901551355600,Kẹo Đồ Chơi Popin Cookin Donuts 28.5G,openfoodfacts,"SUGAR, GLUCOSE, PALM OIL, CORN STARCH, DEXTRIN, CRUNCH, COCOA POWDER CORN SYRUP, LACTOSE, CALCIUM CARBONATE, SODIUM CASEINATE, EMULSIFIER(SOY LECITHIN), CITRIC ACID, PECTIN, GLAZING AGENT.",28.5 g,Yes,,100 g,"Energy, 168 kcal, fat, 37.8 g, Saturated fat, 4.2 g, Carbohydrates, 32 g, Sugars, 32 g, Proteins, 0.5 g, Salt, 1 g",#VALUE!
3472860405719,Bánh Cookie All Sô Cô La La Mere Poulard 200G,openfoodfacts,"Farine de froment (France), eciats de chocolat soir Cacao : 50% minimum (27%) (sucre, pate de cacas, beurre de cacao cacao maigre en poudre, émulsifiant : lécithine de lournesol, artme naturel de vanile) (France), cassonade, beurte (16%). zsfs (5%). cacao en poudre (1,3%), poudre a lever (diphosphates, carbonate de sodium, amidon de blé), sel, émulsifiant : lécithine de tournesol, artme naturel de vanille. Contient: gluten, lait et œufs Peut contenir des fraces de soia. sesame et fruits a coque",200 g,Yes,,100 g,"Energy, 488 kcal, fat, 23.1 g, of which Saturated, 14.8 g, Carbohydrates, 61.9 g, of which Sugars, 32.4 g, Proteins, 6.4 g, Salt, 0.65 g",#VALUE!
8013399112478,Kẹo Lakerol Vị Trà Chanh 27G,amazon,"sweetener(maltitol syrup) thickener (Arabic gum), Water, Acid(Citric acid), Concentrated lemon juice, Stabilizer(Glycerol), Flavours, Acidity regulator(Sodium citrate), Sweeteners(Aspartame, Acesulfame-K)",27 g,Yes,,1 g,"Energy, 1 kcal, Proteins, 0 g, total fat, 0 g, saturated fat, 0 g, trans fat, 0 g, Carbohydrates, 0.5 g, sugars, 0 g, dietary fibre, 0.3 g, sodium, 0.7 mg",#VALUE!
8013399170478,Kẹo Lakerol Vị Nho 27G,amazon,"Sweetener(Maltitol syrup), Thickener(Arabic gum), Water, Acid(Citric acid), Concentrated blackcurrant juice, Stabilizer(Glycerol), Flavours, Elderberry fruit extract, Acidity regulator(Sodium citrate), Sweeteners(Aspartame, Acesulfame-K).",27 g,Yes,,1 g,"Energy, 1 kcal, Proteins, 0 g, total fat, 0 g, saturated fat, 0 g, trans fat, 0 g, Carbohydrates, 0.5 g, sugars, 0 g, dietary fibre, 0.3 g, sodium, 0.7 mg",#VALUE!
8013399704451,Kẹo Lakerol Vị Chanh 27G,amazon,"Sweetener(Maltitol syrup),Thickener (Arabic gum), Water, Acid(Citric acid), Concentrated lemon juice, Stabilizer(Glycerol), Flavours, Acidity regulator(Sodium citrate), Sweeteners(Aspartame, Acesulfame-K)",27 g,Yes,,1 g,"Energy, 1 kcal, Proteins, 0 g, total fat, 0 g, saturated fat, 0 g, trans fat, 0 g, Carbohydrates, 0.5 g, sugars, 0 g, dietary fibre, 0.3 g, sodium, 0.7 mg",#VALUE!
8013399170676,Kẹo Lakerol Vị Quả Mọng 27G,amazon,"Sweetener(Maltitol syrup), Thickener (Arabic gum), Water, Acid(Citric acid),Concentrated strawberry juice, Concentrated raspberry juice,Concentrated blackberry juice, Stabilizer (Glycerol),Flavours, Acidity regulator(Sodium citrate),  Sweeteners(Aspartame, Acesulfame-K)",27 g,Yes,,1 g,"Energy, 1 kcal, Proteins, 0 g, total fat, 0 g, saturated fat, 0 g, trans fat, 0 g, Carbohydrates, 0.5 g, sugars, 0 g, dietary fibre, 0.3 g, sodium, 0.7 mg",#VALUE!
8013399170461,Kẹo Lakerol Vị Dâu 27G,openfoodfacts,"Sibungsmitteln (Matitirup, Aspartam, Acesulfam-K) Verdickungsmittel (Gummi arabicum), Sauerungsmittel (Citronensäure) Konzentrat von Erdbeere, Stabilisator (Glycerin), Aramen, Sureregulator (atriumcitrate), pfandiche De (Kakas Raps), Holunderbeerenextrakt Überzugsmittel (Bienenwachs). Kann bei übermäßigen Verzehr abführend wirken. Enthält eine Phenylalaninquele FR Pastilles au gout de fraise avec édulcorants ingrédients: edulcorants (sirop de matitul, aspartame, acesulfame-K épaississant (gomme arabique), acidifiant (acide citrique), concentré de fraise, stabilisant (glycerol), artimes, correcteur d'acidité (citrate sodique) huiles végétales (coco, colza), extrait de sureau, agent denrobage (cire d'abeille). Une consommation excessive peut avoir des effets laxatifs Content une source de phénylalanine NL Pastilles met aardbeismaak en zoetstoffen ingredienten: zoetstoffen (matitastroop, aspartaam, acesulfam-K). verdikkingsmiddel (arabische gem), voedingsaur (citroenzuur), concentrat van aardbei, stabilisator (glycerol), aroma's, zuurteregelaar (natriumcitraat), plantaardige olien (kokos, koolraad), verbes extract, glansmiddel (bijenwas)",27 g,Yes,,100 g,"Energy, 203 kcal, fat, 0 g, Saturated fat, 0 g, Carbohydrates, 53 g, Sugars, 0 g, Proteins, 0.9 g, fiber, 32 g, salt, 0 g",#VALUE!
4006894520606,Bánh Quy Hỗn Hợp Lambert Best Selection 520G,amazon,"Unbleached Wheat Flour, Dark Chocolate (Sugar, Chocolate Liquor, Cocoa Butter, Butterfat, Emulsifier [Soy Lecithin]), Sugar, Vegetable Shortening (Palm Kernel, Rapeseed, Coconut, Sunflower), Milk Chocolate (Sugar, Cocoa Butter, Whey Powder, Non Fat Dry Milk, Chocolate Liquor, Butterfat, Lactose, Emulsifier [Soy Lecithin]), White Chocolate (Sugar, Cocoa Butter, Non Fat Dry Milk, Dry Whole Milk, Butterfat, Emulsifier [Soy Lecithin]). Wheat Starch, Almonds, Whey Powder, Glucose Syrup, Lactose, Dextrose, Invert Sugar Syrup, Caramel Sugar Syrup, Low Fat Cocoa Powder (Processed with Alkali), Non Fat Dry Milk, Egg Whites, Leavening (Sodium Bicarbonate, Sodium Acid Pyrophosphate. Ammonium Bicarbonate), Dried Eggs, Flavoring, Salt, Colour (Beta Carotene), Malt Extract (Barley), Emulsifier (Mono- And Diglycerides of Fatty Acids, Soy Lecithin, Rapeseed Lecithin), Milk Protein, Acidifier (Citric Acid), Spices.",520 g,Yes,,30 g,"Energy, 507 kcal, fat, 25.7 g, Saturated fat, 15 g, Carbohydrates, 60.8 g, Sugars, 33.6 g, Proteins, 6.8 g, fibre, 2.8 g, salt, 0.13 g",#VALUE!
8850718815876,Snack Khoai Tây Miếng Lay's Max Vị Sườn Cay BBQ 105G,openfoodfacts,"มันฝรั่ง 52% น้ำมันพืช 32% แป้งสาลี 6% เครื่องปรุงรส 5% สารทำให้คงตัว(INS 1420, INS 414), อิมัลซิไฟเออร์ INS471 INS 322), วัตถุปรุงแต่งรสอาหาร(โมโนโซเดียมกลูตาเมต, ไดโซเดียม 5 ไรโบนิวคลีโอเin), การควบคุมความเป็นกรด INS341iii | สารช่วยพา(มอลโทเดกซ์ทริน), สีธรรมชาติ (INS 150c; INS 160ci), สารป้องกันการจับตัวเป็นก้อน INS551 สารป้องกันการเกิดออกซิเดชั่น (INS 300) ก๊าซที่ช่วยในการเก็บรักษา แต่งกลิ่นธรรมชาติ แต่งกลิ่นเลียนธรรมชาติ แต่งกลิ่นสังเคราะห์ ไม่ใช้วัตถุกันเสีย",105 g,Yes,,30 g,"total Energy, 160 kcal, total fat, 9 g, Saturated fat, 4 g, trans fat, 0 g, cholesterol, 0 mg, Carbohydrates, 17 g, Sugars, 2 g, Proteins, 2 g, dietary fiber, 1 g, sodium, 170 mg",#VALUE!
3046920011600,Sô Cô La Đậm Đà Vị Kem Sữa Lindt 35G,openfoodfacts,"Sucre, beurre de cacao, poudre de lait, pâte de cacao, beurre laitier concentré, lactose, poudre de lait écrémé, extrait de malt d'orge, émulsifiant (lécithine de soja), arôme (vanille).",35 g,Yes,,100 g,"Energy, 567 kcal, fat, 37 g, of which Saturated fat, 23 g, Carbohydrates, 51 g, of which Sugars, 50 g, Proteins, 6.4 g, Salt, 0.28 g",#VALUE!
3046920028585,Sô Cô La Đen 70% Cacao Lindt 35G,openfoodfacts,"pâte de cacao, sucre, beurre de cacao, vanille en gousse.Peut contenir des fruits à coque, du lait et du soja.CONTIENT DES ARÔMES AJOUTÉS (naturel: vanille).",35 g,Yes,,100 g,"Energy, 567 kcal, fat, 37 g, of which Saturated fat, 23 g, Carbohydrates, 51 g, of which Sugars, 50 g, Proteins, 6.4 g, Salt, 0.28 g",#VALUE!
7610400010023,Sô Cô La Lindt Swiss Classic Sữa Nhân Hạt Dẻ 100G,openfoodfacts,"sugar, hazelnuts (26%), cocoa butter, whole milk powder, cocoa mass, lactose, skim milk powder, emulsifier (soya lecithin), barley malt extract, flavouring, may contain almonds, milk chocolate contains: cocoa solids: 31% min",100g,Yes,,100 g,"Energy, 583 kcal, fat, 41 g, Saturated fat, 16 g, Carbohydrates, 44 g, Sugars, 42 g, Proteins, 9 g, Salt, 0.17 g, fiber, 0 g",#VALUE!
7610400068529,Sô Cô La Lindt Hỗn Hợp Lindor Cornet Assorted 200G,openfoodfacts,"Gula, Lemak nabati, lemak kakao, kakao massa, susu bubuk, laktosa, susu skim bubuk, lemak susu anhidrat, kacang hazel, pengemulsi lesitin kedelai, ekstrak barley malt, perisa sintetik (vanila, karamel).Mungkin mengandung: kacang almond. Produk ini mengandung: kacang hazel, kedelai dan susu.",200 g,Yes,,100 g,"Energy, 624 kcal, fat, 47.625 g, Saturated fat, 35.275 g, Carbohydrates, 43 g, Sugars, 42.025 g, Proteins, 4.775 g, Salt, 0.054 g",#VALUE!
7610400987172,Socola Sữa Lindt Lindor Hộp Trái Tim 96G,openfoodfacts,"Sugar, vegetable fats (coconut, palm kernel), cocoa butter, whole milk powder, cocoa mass. lactose (from milk), anhydrous milk fat, skim milk powder, emulsifier (soya lecithin), barley malt extract, artiticial flavourings (vanillin, caramel). May contain hazelnuts and almonds (tree nuts). This product contains soybeans and milk For Malaysia: Contains permitted flavourings and emulsifiers (soya lecithin). Milk chocolate contains: Cocoa solids: 32% minimum. Milk solids: 21% minimum.",96 g,Yes,,100 g,"Energy, 623 kcal, fat, 47.1 g, Saturated fat, 34.8 g, trans fat, 0.1 g, Carbohydrates, 44 g, Sugars, 42.7 g, Proteins, 4.8 g, sodium, 73 mg",#VALUE!
3046920029759,Sô Cô La Excellence 90% Cacao Lindt 100G,openfoodfacts,"Kakaomasse, Kakaobutter, fettarmes Kakaopulver, Zucker, Vanille. Kann Haselnüsse und andere Schalenfrüchte, Milch, Soja enthalten.",100 g,Yes,,100 g,"Energy, 592 kcal, fat, 55 g, of which Saturated, 30 g, Carbohydrates, 14 g, of which Sugars, 7 g, Proteins, 10 g, Salt, 0.03 g",#VALUE!
3046920028004,Thuỵ Sĩ Lindt Đen 70% Cacao 100G,openfoodfacts,"cocoa mass, sugar, cocoa butter, natural bourbon vanilla bean",100 g,Yes,,100 g,"Energy, 566 kcal, fat, 41 g, of which Saturated, 24 g, Carbohydrates, 34 g, of which Sugars, 29 g, Proteins, 9.5 g, Salt, 0.10 g",#VALUE!
3046920028363,Sô Cô La Lindt Đen 85% Cacao 100G,openfoodfacts,"cocoa mass, fat-reduced cocoa, cocoa butter, demerara, sugar, natural Bourbon vanilla, beans",100 g,Yes,,100 g,"Energia, 530 kcal, tuky, 46 g, kyseliny, 28 g, sacharidy, 19 g, cukry, 14 g, bielkoviny, 11 g, sol, 0.08 g",#VALUE!
3046920029674,Sô Cô La Lindt Excellence Vị Muối Biển 100G,openfoodfacts,"sugar, cocoa mass, cocoa butter, anhydrous milk fat, emulsifier ( soya lecithin), sea salt (0,3 %), flavouring vanillin",100 g,Yes,,100 g,"Energy, 529 kcal, fat, 32 g, of which Saturated, 20 g, Carbohydrates, 50 g, of which Sugars, 48 g, Proteins, 6.2 g, Salt, 0.31 g",#VALUE!
3046920028370,Sô Cô La Lindt Excellence Vị Cam 100G,openfoodfacts,"sugar, cocoa mass, orange preparation 7% (orange puree 34%, sugar, apple, pineapple fibres, acidity regulator [citric acid], gelling agent [sodium alginate], stabiliser [calcium phosphate], flavouring), almonds 7%, cocoa butter, anhydrous milk fat, emulsifier (soya lecithin), flavourings",100 g,Yes,,100 g,"Energy, 526 kcal, fat, 32 g, of which Saturated, 18 g, Carbohydrates, 49 g, of which Sugars, 42 g, Proteins, 6.7 g, Salt, 0.09 g",#VALUE!
7610400014038,Sô Cô La Lindt Swiss Classic Sữa Hạnh Nhân 100G,openfoodfacts,"PASTA DE CACAO, AZÚCAR, MANTECA DE CACAO, CACAO EN POLVO, LECITINA DE SOYA (COMO EMULSIONANTE).",100 g,Yes,,100 g,"Energy, 581 kcal, fat, 39 g, Saturated fat, 0 g, Carbohydrates, 37 g, Sugars, 31 g, Proteins, 10 g, Salt, 0.001 g",#VALUE!
3046920028752,Sô Cô La Lindt Excellence Bạc Hà 100G,openfoodfacts,"sugar, cocoa mass, cocoa butter, anhydrous milk fat, emulsifier (soya lecithin), natural flavour (peppermint oil), flavouring (vanilla). May contain wheat, sesame seeds, nuts.",100 g,Yes,,100 g,"Energy, 529 kcal, fat, 32 g, of which Saturated, 19 g, Carbohydrates, 51 g, of which Sugars, 49 g, Proteins, 5 g, Salt, 0.09 g",#VALUE!
7610400010481,Sô Cô La Excellence Extra Creamy Đậm Sữa Lindt 100G,"amazon,openfoodfacts","Sugar, cocoa butter, milk chocolate, skim milk, butterfat, barley malt powder, soy lecithin (emulsifier), artificial flavor, salt.",100 g,Yes,,100 g,"Energy, 567 kcal, fat, 37 g, Saturated fat, 23 g, Carbohydrates, 51 g, Sugars, 50 g, Proteins, 6.4 g, Salt, 0.144 g, fiber, 2.4 g",#VALUE!
80899440,Bánh Xốp Loacker Quadratini Matcha 37.5G,amazon,"wheat flour, coconut oil, glucose syrup, sugar, whey powder (milk), soy flour, skimmed milk powder, green tea powder (Matcha) 2% in the cream filling, barley malt extract, raising agents (sodium hydrogen carbonate, disodium diphosphate), whole milk powder, emulsifier soy lecithins, salt, fat-reduced cocoa, hazelnuts, spices, Bourbon vanilla pods.",37.5 g,Yes,,37.5 g,"Energy, 190 kcal, total fat, 9 g, Saturated fat, 8 g, cholesterol, 0 mg, sodium, 65 mg, total Carbohydrates, 24 g, total Sugars, 10 g, Proteins, 3 g, dietary fiber, 1 g",#VALUE!
8000380004911,Bánh Xốp Quadratini Kem Hạt Dẻ Loacker 250G,openfoodfacts,"farina di frumento, olio di cocco, sciroppo di glucosio, zucchero, nocciole 9% nella crema, siero di latte in polvere, farina di soia, latte scremato in polvere, cacao magro, destrosio, estratto di malto d'orzo, agenti lievitanti (carbonato acido di sodio, difosfato disodico), sale, emulsionante lecitine di soia, bacche di vaniglia Bourbon, spezie. Può contenere mandorle.",250 g,Yes,,30 g,"Energy, 155 kcal, fat, 2.4 g, Saturated fat, 5.67 g, Carbohydrates, 5.34 g, Sugars, 7.38 g, Proteins, 2.61 g, Salt, 0.112 g, fiber, 1.11 g",#VALUE!
8000380004966,Bánh Xốp Quadratini Socola Loacker 250G,"amazon,openfoodfacts","farine de froment, huile coprah, sirop de glucose, sucre, cacao maigre, dextrose, lactose en poudre (lait), chocolat 5% dans la crème (sucre, pâte de cacao), farine de soja, lait écrémé en poudre, extrait de malt d'orge, poudres à lever (carbonate acide de sodium, diphosphate disodique), noisettes, émulsifiant lécithines de soja, sel, gousses de vanille Bourbon, épices.",250 G,Yes,,29 G,"Energy, 150 kcal, total fat, 8 g, Saturated fat, 6 g, trans fat, 0 g, cholesterol, 0 mg, sodium, 40 mg, total Carbohydrates, 18 g, Sugars, 8 g, Proteins, 2 g, dietary fiber, 1 g",#VALUE!
8000380005963,Bánh Xốp Quadratini Socola Loacker 125G,openfoodfacts,"farine de froment, huile de coprah, sirop de glucose, sucre, cacao maigre, dextrose, lactosérum en poudre (lait), chocolat 5% dans la crème (sucre, pâte de cacao), farine de soja, lait écrémé en poudre, extrait de malt d'orge, poudres à lever (carbonate acide de sodium, diphosphate disodique), noisettes, émul- sifiant lécithines de soja, sel, gousses de vanille Bourbon, épices.",125 g,Yes,,100g,"Energy, 511 kcal, fat, 26 g, of which Saturated, 22 g, Carbohydrates, 59 g, of which Sugars, 27 g, Proteins, 7.7 g, salt, 0.34 g",#VALUE!
8000380140541,Bánh Xốp Loacker Tiramisu 110G,amazon,"wheat flour, coconut oil, whey powder (milk), sugar, nonfat dry milk, glucose syrup, cream powder, soy flour, barley mall extract, hazelnuts, mascarpone powder (milk), cocoa processed with alkali, coffee powder, leavening (sodium hydrogen carbonate, disodium diphosphate), soy lecithin, salt, natural vanilla pods, chocolate liquor, spices",110 g,Yes,,29 g,"Energy, 150 kcal, total fat, 8 g, saturated fat, 7 g, trans fat, 0 g, cholesterol, 5 mg, sodium, 60 mg, total carbohydrate, 17 g, dietary fiber, 1 g, total sugars, 8 g, protein, 3g",#VALUE!
8000380142484,Bánh Xốp Quadratini Socola Đắng Loacker 250G,amazon,"wheat flour, coconut oil, glucose syrup, sugar, cocoa processed with alkali, bittersweet chocolate (chocolate liquor, sugar), soy flour, whey powder (milk), nonfat dry milk, barley malt extract, hazelnuts, leavening (sodium hydrogen carbonate, disodium diphosphate), salt, soy lecithin, concentrated apple juice, spices, natural vanilla pods.",250 g,Yes,,29 g,"Energy, 150 kcal, total fat, 7 g, saturated fat, 6 g, trans fat, 0 g, cholesterol, 0 mg, sodium, 40 mg, total carbohydrate, 18 g, dietary fiber, 2 g, total sugars, 7 g, protein, 2g",#VALUE!
80001218,Bánh Xốp Nhân Kem Hạt Dẻ Loacker 45G,"amazon,openfoodfacts","wheat flour, coconut oil, sugar, glucose syrup, hazelnuts 11% in the cream filling, skimmed milk powder, cocoa mass, whey powder (milk), cocoa butter, whole milk powder, soy flour, fat-reduced cocoa, barley malt extract, emulsifier soy lecithins, raising agents (sodium hydrogen carbonate, disodium diphosphate), salt, spices, Bourbon vanilla pods.",45 g,Yes,,100 g,"Energy, 519 kcal, fat, 27 g, Saturated fat, 20 g, Carbohydrates, 59 g, Sugars, 26 g, Proteins, 8.1 g, salt, 0.325 g",#VALUE!
80001270,Bánh Xốp Nhân Kem Sữa Loacker 45G,openfoodfacts,"coconut oil, wheat flour, glucose syrup, whey powde trose, skimmed milk powder 7% in the cream filling, sugar, soy flour, whole milk powder 5% in the cream filling, barley malt zelnuts, raising agents (sodium hydrogen carbonate, disodium diphosphate), salt, emulsifier soy lecithins, fat-reduced cocoa, Bourbo ds, spices. May contain almonds.",45 g,Yes,,100 g,"Energy, 529 kcal, fat, 28 g, Saturated fat, 24 g, Carbohydrates, 59 g, Sugars, 27 g, Proteins, 8.7 g, salt, 0.41 g",#VALUE!
8000380005949,Bánh Xốp Quadratini Vani Loacker 125G,"amazon,openfoodfacts","wheat flour, coconut oil, glucose syrup, sugar, whey powder (milk), skimmed milk powder, soy flour, barley malt extract, raising agents (sodium hydrogen carbonate, disodium diphosphate), salt, emulsifier soy lecithins, fat-reduced cocoa, Bourbon vanilla pods, hazelnuts, spices. May contain peanuts and almonds",125 g,Yes,,100 g,"Energy, 519 kcal, fat, 26 g, Saturated fat, 23 g, Carbohydrates, 61 g, Sugars, 29 g, Proteins, 7.8 g, salt, 0.45 g",#VALUE!
8000380142460,Bánh Xốp Loacker Socola Đen Quadratini 125G,amazon,"wheat flour, coconut oil, glucose syrup, sugar, cocoa processed with alkali, bittersweet chocolate (chocolate liquor, sugar), soy flour, whey powder (milk), nonfat dry milk, barley malt extract, hazelnuts, leavening (sodium hydrogen carbonate, disodium diphosphate), salt, soy lecithin, concentrated apple juice, spices, natural vanilla pods",125 g,Yes,,29 g,"Energy, 150 kcal, total fat, 7 g, saturated fat, 6 g, trans fat, 0 g, cholesterol, 0 mg, sodium, 40 mg, total carbohydrate, 18 g, dietary fiber, 2 g, total sugars, 7 g, protein, 2g",#VALUE!
8000380191574,Bánh Xốp Loacker Quadratini Matcha 110G,amazon,"wheat flour, coconut oil, glucose syrup, sugar, whey powder (milk), soy flour, nonfat dry milk, green tea powder (Matcha), barley malt extract, dry whole milk, leavening (sodium hydrogen carbonate, disodium diphosphate), soy lecithin, salt, cocoa processed with alkali, hazelnuts, spices, natural vanilla pods.",110 g,Yes,,29 g,"Energy, 150 kcal, total fat, 7 g, saturated fat, 6 g, trans fat, 0 g, cholesterol, 0 mg, sodium, 40 mg, total carbohydrate, 18 g, dietary fiber, 2 g, total sugars, 7 g, protein, 2g",#VALUE!
8000380005918,Bánh Xốp Loacker Hạt Dẻ 125G,openfoodfacts,"farine de froment, huile de coprah, sirop de glucose, sucre, noisettes 9% dans la crème, lactosérum en poudre (lait), farine de soja, lait écrémé en poudre, cacao maigre, dextrose, extrait de malt d'orge, poudres à lever (carbonate acide de sodium, diphosphate disodique), sel, émulsifiant lécithines de soja, gousses de vanille Bourbon, épices.",125 g,Yes,,100 g,"Energy, 518 kcal, fat, 27 g, Saturated fat, 19 g, Carbohydrates, 59 g, Sugars, 26 g, Proteins, 8.1 g, salt, 0.33 g",#VALUE!
80001263,Bánh Xốp Nhân Kem Cacao Loacker 45G,openfoodfacts,"farina di frumento, olio di cócco, sciroppo di glucosio, zucchero, cacao magro 9% nella crema, destrosio, siero di latte in polvere, cioccolato 5% nella crema (zucchero, massa di cacao), farina di soia, latte scremato in polvere, estratto di malto d'orzo, nocciole, agenti lievitanti (carbonato acido di sodio, difosfato disodico), sale, emulsjonante lecitine di soia, bacche di vaniglia Bourbon, spezie. Può contenere mandorle.",45 g,Yes,,100 g,"Energy, 511 kcal, fat, 26 g, Saturated fat, 22 g, Carbohydrates, 59 g, Sugars, 28 g, Proteins, 7.7 g, salt, 0.31 g",#VALUE!
